Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
34,2008,1,9,4.2345610663906054e-05,1.0891558646854252e-07,0.16889016860223308,6.364881410740821e-05,1.2291029866027376e-05,0.358333333
36,2008,1,9,1.744800550943654e-05,1.7641479607967121e-07,0.16889016860223308,2.622784693135193e-05,5.062692915527779e-06,1.17
36,2008,2,9,0.0001652197205290074,1.8117293708504585e-06,0.16889016860223308,0.0002483279430244986,4.7964158389322996e-05,1.122727273
37,2008,1,9,0.00015654000205223185,1.2476762567183055e-05,0.16889016860223308,0.00023528237264928845,4.544424013227136e-05,11.051
37,2008,2,9,7.653307323569543e-05,3.904837179892507e-06,0.16889016860223308,0.00011503238721792976,2.2216422184618518e-05,4.299
38,2008,1,9,4.4727120722159666e-05,3.860259247549795e-07,0.16889016860223308,6.722821096772663e-05,1.298243600911864e-05,0.958571429
39,2008,2,9,0.00017482448836725334,3.751185583306987e-07,0.16889016860223308,0.0002627638576347085,5.075263936311257e-05,0.32
40,2008,1,9,0.0015294510277834737,1.8696964906734115e-05,0.16889016860223308,0.00229876028993451,0.0004440313104738518,1.6
42,2008,1,9,1.0825045719334572e-07,1.5807777426493836e-10,0.16889016860223308,1.6628797316570047e-07,2.8570501780630813e-08,0.1
43,2008,1,9,6.507820667450866e-05,1.833702181473285e-07,0.16889016860223308,9.781578413772046e-05,1.8890815777353093e-05,0.335555556
44,2008,1,9,0.00011591655775276538,6.787859626936453e-07,0.16889016860223308,0.00017422555347823695,3.365033699722697e-05,0.677142857
45,2008,1,9,1.4515402214562267e-05,1.9522605121719887e-07,0.16889016860223308,2.1820159888480478e-05,4.211291962464981e-06,1.577142857
46,2008,1,9,4.600644430717193e-05,8.388871324691748e-06,0.16889016860223308,6.915102746293902e-05,1.335385253226684e-05,15.18142857
51,2008,1,9,4.083994521385315e-06,1.738855516914322e-08,0.16889016860223308,6.14181000444109e-06,1.1828187737181153e-06,0.54875
52,2008,1,9,0.0002093465432612767,7.23363895036358e-07,0.16889016860223308,0.0003146503212132086,6.077517138775786e-05,0.517272727
53,2008,2,9,0.007084707035735513,6.02560859943092e-05,0.16889016860223308,0.010648280311575803,0.0020568475641911735,1.080833333
1,2008,1,14,0.006025820745371513,3.8475814100537464e-05,0.09497072655725117,0.009056779889384636,0.0017494289650315858,0.712
2,2008,1,14,0.0036992822374708194,4.11798925071135e-05,0.09497072655725117,0.005560004974775874,0.0010739823042349805,1.122
3,2008,4,14,0.00015443403861228858,6.279339234903573e-05,0.09497072655725117,0.00023211712088024651,4.483283139416587e-05,33.19923077
4,2008,2,14,0.0015219128595825554,1.6403888713246917e-05,0.09497072655725117,0.002287430463508874,0.0004418428100374555,1.566410256
8,2008,1,14,2.7938458906537136e-05,7.967119822952894e-08,0.09497072655725117,4.199494219209343e-05,8.108308405343024e-06,0.293125
10,2008,4,14,0.002782892912575878,9.338444514701233e-06,0.09497072655725117,0.004182676728359131,0.0008079337916537464,0.348297872
11,2008,1,14,0.012050765646134826,2.2676414796079674e-05,0.09497072655725117,0.018112239800898978,0.003498606509647502,0.199047619
14,2008,4,14,0.0009659778752401474,3.279181157129308e-05,0.09497072655725117,0.0014518631600662771,0.0002804423313783159,3.0538
16,2008,2,14,0.0564674831027679,0.00044445558014543154,0.09497072655725117,0.0848703281991518,0.01639378249222774,0.9016
17,2008,1,14,0.003981186109903599,3.71555485298767e-05,0.09497072655725117,0.005983704984943979,0.0011558253636357757,0.997291667
19,2008,1,14,0.00046597885441473756,1.1707239962061334e-06,0.09497072655725117,0.0007003673101528117,0.00013528132593128688,0.323846154
19,2008,2,14,3.7887660017671004e-06,8.53619981030667e-09,0.09497072655725117,5.698083120930542e-06,1.0971072683762232e-06,0.28
20,2008,1,14,0.009504892030059105,9.183686373695859e-05,0.09497072655725117,0.014285805393634114,0.0027594819144822267,1.2454
20,2008,2,14,5.197006040345989e-05,5.022130888397092e-07,0.09497072655725117,7.81143105098521e-05,1.5085224940173068e-05,1.74
22,2008,2,14,0.0010149070818915398,6.138001896933292e-06,0.09497072655725117,0.001525403495560092,0.0002946475848636455,0.672413793
23,2008,2,14,0.0021403575624787934,7.116977552956055e-06,0.09497072655725117,0.0032169495390867715,0.0006213912714276517,0.622340426
24,2008,1,14,0.016271450972103373,0.00017890957951312045,0.09497072655725117,0.02445590724066311,0.004723966760516976,1.2356
25,2008,2,14,0.010425296462820855,4.172146696174518e-05,0.09497072655725117,0.0156691683256666,0.0030266961035361104,0.46787234
29,2008,1,14,0.0019740454964271986,3.637369585836232e-06,0.09497072655725117,0.0029669833947091623,0.0005731071234183856,0.239230769
31,2008,4,14,0.0007901397689555383,9.207050268732217e-05,0.09497072655725117,0.0011875794282473942,0.00022939255879668476,12.0858
36,2008,2,14,0.003986264040441032,1.5676889029402467e-05,0.09497072655725117,0.005991337087340361,0.0011572996015276563,0.4734
37,2008,4,14,0.0011081008845843564,0.00010272304773948783,0.09497072655725117,0.0016654732817882553,0.0003217038500499029,11.0325
38,2008,1,14,8.728923230045241e-06,2.1814732848561492e-08,0.09497072655725117,1.3123112971673724e-05,2.5313464577638895e-06,0.224
39,2008,2,14,0.014885254662989313,0.00012624786595004744,0.09497072655725117,0.022372461613619915,0.004321522672435011,0.796458333
40,2008,1,14,0.03358827660932289,0.00024835646538096746,0.09497072655725117,0.05048300341089669,0.00975143224734924,0.911020408
41,2008,2,14,5.10745338939513e-06,9.010433133101487e-09,0.09497072655725117,7.680063200610994e-06,1.4799519922366758e-06,0.227142857
42,2008,1,14,8.712193613933542e-05,2.3838128359152704e-07,0.09497072655725117,0.00013094739143984142,2.5290608176214393e-05,0.370454545
43,2008,4,14,0.004798516425515975,1.6032564021498578e-05,0.09497072655725117,0.007212148071046816,0.0013931148091246267,0.4182
44,2008,4,14,0.0058205975604342375,1.3238065128042998e-05,0.09497072655725117,0.008748330541760337,0.0016898480406182584,0.287777778
45,2008,1,14,0.10394674376670987,0.000935045368321214,0.09497072655725117,0.156231402653286,0.03017808391842192,0.978163265
46,2008,4,14,0.0010569869868877894,0.00037638792285804617,0.09497072655725117,0.0015886493673564622,0.00030686433142504323,31.97541667
47,2008,1,14,7.76451006595907e-06,2.7505532722099275e-08,0.09497072655725117,1.1673605152205932e-05,2.2513555403137074e-06,0.358461538
48,2008,4,14,7.053009333679171e-05,3.2832753714827695e-06,0.09497072655725117,0.00010600994058654858,2.047362157600004e-05,5.977446809
50,2008,4,14,4.4973144488508175e-06,1.4543155232374329e-08,0.09497072655725117,6.763027641355859e-06,1.3028148811967648e-06,0.52
51,2008,4,14,1.2921168208623903e-05,9.200126462219412e-08,0.09497072655725117,1.9424034717523516e-05,3.7484498336187624e-06,0.978965517
52,2008,1,14,0.010126918838993379,3.079955738223206e-05,0.09497072655725117,0.015220708355398606,0.0029400703421372377,0.3522
52,2008,2,14,0.00011804220309401653,3.20581726209295e-07,0.09497072655725117,0.00017742038703951293,3.426745983568859e-05,0.226470588
53,2008,2,14,0.07868165783292091,0.0011495747707872274,0.09497072655725117,0.11825811382201953,0.022843059000173093,1.764
1,2008,1,15,0.019849187628047375,9.563705343028771e-05,0.1202130722718111,0.029833226265245656,0.005762664495052878,0.5575
2,2008,1,15,0.017032707550889595,0.0001046316787859627,0.1202130722718111,0.025600071796555022,0.004944976734091225,0.642727273
8,2008,1,15,0.0002125546931744613,4.268099905153336e-07,0.1202130722718111,0.0003194721533473566,6.170656974580642e-05,0.254
11,2008,1,15,0.0619192516736431,0.0007512330066392665,0.1202130722718111,0.09306430716549885,0.01797655400627255,1.516296296
16,2008,2,15,0.02250230792434974,0.0001223363895036358,0.1202130722718111,0.033820851858393786,0.0065329252230586846,0.66483871
17,2008,1,15,0.004991320330727978,4.070502687322163e-05,0.1202130722718111,0.007501931307771439,0.0014490901362132387,0.7352
17,2008,3,15,0.00125175908223058,1.4859310780904205e-05,0.1202130722718111,0.0018813907833044883,0.0003634110685492678,1.39483871
20,2008,1,15,0.01667646513721695,0.0001556749920961113,0.1202130722718111,0.025064641357118958,0.004841551517645341,1.185384615
20,2008,2,15,0.06345247178552703,0.0003742017072399621,0.1202130722718111,0.09536872878053029,0.018421682424014776,0.8396
23,2008,2,15,0.0007518387890104017,1.248814416693013e-06,0.1202130722718111,0.001130013260559959,0.00021827291950366325,0.263333333
24,2008,1,15,0.010827004068514707,0.00020913689535251344,0.1202130722718111,0.016272932705163286,0.0031433208918046456,1.992222222
24,2008,2,15,0.0016906654813963274,3.267467594056276e-05,0.1202130722718111,0.0025410647501235037,0.0004908355064908813,2.3832
24,2008,3,15,0.00018696822147421595,2.292127726841606e-06,0.1202130722718111,0.000281015823443109,5.427823928284241e-05,1.381
27,2008,1,15,0.008396289256991398,1.6756244072083467e-05,0.1202130722718111,0.012619581364259768,0.0024376294978230646,0.391818182
29,2008,1,15,0.0007479024087488255,1.628201074928865e-06,0.1202130722718111,0.0011240969021131518,0.00021713009943243804,0.446666667
32,2008,2,15,0.0020095122825840002,6.4021498577300035e-06,0.1202130722718111,0.0030202897843148967,0.000583403932260125,0.41
34,2008,1,15,0.0017319974741428776,4.41036990199178e-06,0.1202130722718111,0.0026031865138149805,0.0005028351172387461,0.323548387
38,2008,1,15,0.0024700687731884167,1.9759721783117295e-05,0.1202130722718111,0.0037125037225913524,0.0007171138805934773,0.921666667
39,2008,2,15,0.00012201794715820851,3.3196332595637056e-07,0.1202130722718111,0.0001833959090707883,3.5421708107626075e-05,0.426190476
40,2008,1,15,0.029513001170216963,0.0003531931710401518,0.1202130722718111,0.04435788625215762,0.008568287769910823,1.170740741
40,2008,3,15,0.00043299198782272897,8.40973759089472e-06,0.1202130722718111,0.0006507882263685663,0.00012570449373441943,2.421111111
41,2008,2,15,0.0036549192319228554,1.6629781852671516e-05,0.1202130722718111,0.005493327615080356,0.0010611027220322723,0.5495
43,2008,1,15,0.0010647810198057103,2.1498577300031617e-06,0.1202130722718111,0.0016003637570811407,0.00030912711516606925,0.47125
43,2008,2,15,3.3449391272743824e-05,1.1065444198545685e-07,0.1202130722718111,5.027784401762367e-05,9.70825650505835e-06,0.643333333
44,2008,1,15,0.001344264018377621,5.390452102434398e-06,0.1202130722718111,0.00202042520680446,0.00039026734022306074,0.457586207
44,2008,2,15,0.00010036785571953936,4.268099905153336e-07,0.1202130722718111,0.00015085593761334805,2.91361977158873e-05,0.618
45,2008,1,15,0.06028959024535055,0.00029084729687006006,0.1202130722718111,0.09061493476852062,0.017503426496785303,0.890714286
46,2008,4,15,0.015123563124025137,0.009587148276952262,0.1202130722718111,0.02273063794985347,0.004390708999546987,65.53407407
47,2008,1,15,0.0021807448239625654,9.168510907366424e-06,0.1202130722718111,0.003277651376751015,0.0006331166053584227,0.565714286
47,2008,2,15,0.002891261461177071,1.4511539677521341e-05,0.1202130722718111,0.004345554076399736,0.0008393956282145771,0.647083333
47,2008,3,15,0.0001141451866350561,8.536199810306672e-07,0.1202130722718111,0.00017156319217717365,3.313606796517561e-05,1.05
52,2008,1,15,0.006374957992672015,1.5791969649067343e-05,0.1202130722718111,0.00958153130182421,0.0018507913912489077,0.461515152
53,2008,2,15,0.02011095691544219,0.00023970913689535253,0.1202130722718111,0.03022666410195834,0.005838662029789356,1.431666667
1,2008,1,16,1.0323157235983605e-05,9.279165349351881e-08,0.1333301340499728,1.5519238142630685e-05,2.994188586610109e-06,1.135555556
3,2008,4,16,9.822252847698033e-05,1.0184002529244388e-05,0.1333301340499728,0.00014763152225983806,2.8513360777069548e-05,12.91
12,2008,1,16,1.8648601489217285e-05,1.610812519759722e-07,0.1333301340499728,2.8032336257628162e-05,5.411253037251475e-06,1.128888889
13,2008,4,16,0.0001566974572626949,9.353303825482138e-06,0.1333301340499728,0.00023551902698716075,4.548995293512038e-05,7.482222222
15,2008,1,16,4.128278799328048e-05,3.919380335124882e-06,0.1333301340499728,6.205139732677023e-05,1.1982468446796563e-05,11.79555556
16,2008,2,16,1.0775840966064868e-05,7.224154283907683e-08,0.1333301340499728,1.6199619364013526e-05,3.1256128948010104e-06,0.845555556
17,2008,1,16,6.330683555679936e-05,3.700600695542207e-07,0.1333301340499728,9.515342283665717e-05,1.8376546745301737e-05,0.73
24,2008,1,16,0.00035387074456504715,5.098008220044262e-06,0.1333301340499728,0.0005318694215877392,0.00010273381030279227,1.724444444
24,2008,2,16,4.42744369920784e-05,4.94783433449257e-07,0.1333301340499728,6.654782974634379e-05,1.2851011700927739e-05,1.467777778
25,2008,2,16,8.945424144431933e-06,5.959532089788176e-08,0.1333301340499728,1.3448512686248126e-05,2.5942015616812776e-06,0.836666667
27,2008,1,16,8.473058513042788e-06,7.492886500158078e-08,0.1333301340499728,1.2738549672631248e-05,2.4570631531342494e-06,1.133333333
32,2008,2,16,9.456169483371446e-05,6.18084097375909e-07,0.1333301340499728,0.00014212930890430725,2.745053811083008e-05,0.83
34,2008,1,16,2.575376786136234e-05,2.3126778374960482e-07,0.1333301340499728,3.871136325411536e-05,7.47404326581302e-06,1.134444444
36,2008,2,16,0.00030490217411103913,2.0343028770154917e-06,0.1333301340499728,0.0004582699225094563,8.851712861675037e-05,0.842222222
37,2008,4,16,0.0002558548760517996,1.7072399620613343e-05,0.1333301340499728,0.00038455209626223703,7.427759052928398e-05,8.165555556
39,2008,2,16,0.0005117195930542531,3.1615554852987673e-06,0.1333301340499728,0.0007691153953047126,0.0001485608951589241,0.78
40,2008,1,16,0.0041526745159991664,8.19238065128043e-05,0.1333301340499728,0.0062414511406791405,0.0012056123200387028,2.134444444
45,2008,1,16,9.806507326651729e-05,6.021182421751502e-07,0.1333301340499728,0.00014739486792196576,2.8467647974220542e-05,0.743333333
46,2008,4,16,0.00010135195078493341,4.710717673095163e-05,0.1333301340499728,0.00015233502722504988,2.942190273369361e-05,59.26444444
51,2008,4,16,1.6404864740118847e-05,1.5624407208346508e-06,0.1333301340499728,2.466001194294799e-05,4.759845596653093e-06,11.77666667
52,2008,1,16,2.9257146294165165e-05,2.543471387922858e-07,0.1333301340499728,4.397692227177388e-05,8.491153129203477e-06,1.135555556
53,2008,2,16,4.033805673050219e-05,8.093582042364844e-07,0.1333301340499728,6.0631471299536476e-05,1.1708191629702507e-05,2.495
1,2008,1,19,6.218496718225014e-05,4.789756560227633e-07,0.19829158268547847,9.346726067931709e-05,1.8050843025002543e-05,0.951818182
6,2008,1,19,1.5735680095650892e-05,2.3711666139740753e-08,0.19829158268547847,2.3654231006990745e-05,4.565566184544803e-06,0.35875
11,2008,1,19,2.155168193212974e-06,9.484666455896301e-09,0.19829158268547847,3.2427943655055053e-06,6.228369388177517e-07,0.53
13,2008,1,19,4.919491231904866e-05,4.94783433449257e-07,0.19829158268547847,7.394327780485294e-05,1.4279536789959279e-05,1.258181818
15,2008,1,19,8.659052480402264e-05,6.563389187480241e-06,0.19829158268547847,0.00013014868304952245,2.5136327466598988e-05,9.490909091
16,2008,2,19,4.91063437631632e-06,3.161555485298767e-08,0.19829158268547847,7.384245278270627e-06,1.4228109886754143e-06,0.855
17,2008,1,19,1.4554766017178028e-05,1.1697755295605438e-07,0.19829158268547847,2.1879323472948553e-05,4.222720163177233e-06,0.964
20,2008,1,19,2.7456252324494053e-06,2.0550110654441985e-08,0.19829158268547847,4.1302481325266025e-06,7.942599495015365e-07,0.874
21,2008,1,19,4.919491231904866e-05,7.145115396775214e-07,0.19829158268547847,7.394327780485294e-05,1.4279536789959279e-05,1.916
23,2008,2,19,0.00011158653946503155,6.892190957951312e-07,0.19829158268547847,0.00016771755918674891,3.239323491887921e-05,0.739090909
24,2008,1,19,0.0012438863217074277,1.7982927600379386e-05,0.19829158268547847,0.0018695580664108737,0.0003611254284068173,1.802727273
24,2008,2,19,2.3608440618803306e-05,3.4144799241226687e-07,0.19829158268547847,3.548694790060538e-05,6.851206326995268e-06,1.91
25,2008,2,19,2.4789354697276168e-05,1.3910844135314576e-07,0.19829158268547847,3.726185543464757e-05,7.194052348362838e-06,0.705
27,2008,1,19,7.862919572498475e-06,3.951944356623459e-08,0.19829158268547847,1.1821514113376114e-05,2.2799260420943385e-06,0.5625
32,2008,2,19,2.2033888514172824e-05,1.1223521972810624e-07,0.19829158268547847,3.312040452188245e-05,6.394078298505175e-06,0.623333333
34,2008,1,19,2.7544820880379515e-05,1.9917799557382233e-07,0.19829158268547847,4.14033063474127e-05,7.994026398220502e-06,0.878181818
36,2008,1,19,4.210942784821148e-05,4.726525450521657e-07,0.19829158268547847,6.329383260059976e-05,1.222246066175386e-05,1.39
36,2008,2,19,0.00012634796544594234,1.4005690799873538e-06,0.19829158268547847,0.00018990390336227634,3.667881018597383e-05,1.356363636
37,2008,1,19,5.7264491855279886e-05,5.657603540942144e-06,0.19829158268547847,8.607181262080793e-05,1.6622317935971005e-05,12.38272727
37,2008,2,19,5.3131292580624865e-05,5.2718937717356945e-06,0.19829158268547847,7.985963625166025e-05,1.5422356861184513e-05,12.29
39,2008,2,19,0.0005239223718651393,4.208030350932659e-06,0.19829158268547847,0.0007874561064898153,0.0001521036373797223,0.995454545
40,2008,1,19,0.0034069272754435544,5.4551059121087576e-05,0.19829158268547847,0.0051205970329314945,0.0009891050575450825,1.964545455
43,2008,1,19,9.446328532717505e-05,4.5526398988302246e-07,0.19829158268547847,0.00014198139994313707,2.742196760904945e-05,0.575454545
44,2008,1,19,0.00023459842263928807,1.792601960164401e-06,0.19829158268547847,0.00035260376064947754,6.810636214466772e-05,0.943333333
45,2008,1,19,0.0004816062840531951,5.798292760037939e-06,0.19829158268547847,0.0007238552531866366,0.00013981832161405106,1.511818182
46,2008,1,19,8.501597269939215e-05,2.9364527347454948e-05,0.19829158268547847,0.00012778213967079953,2.4679199438108896e-05,43.01454545
47,2008,1,19,5.894729441710371e-06,3.7938665823585205e-08,0.19829158268547847,8.863334889972456e-06,1.7085160064817223e-06,0.797
49,2008,1,19,3.1481201141955724e-05,5.829908314890926e-06,0.19829158268547847,4.731966479422001e-05,9.136846469445734e-06,23.06
51,2008,1,19,1.5735680095650892e-05,5.69079987353778e-07,0.19829158268547847,2.3654231006990745e-05,4.565566184544803e-06,4.312727273
52,2008,2,19,5.10745338939513e-06,2.8453999367688904e-08,0.19829158268547847,7.680063200610994e-06,1.4799519922366758e-06,0.714
53,2008,2,19,2.7151182854221895e-05,3.272209927284224e-07,0.19829158268547847,4.081167050273197e-05,7.879744391097979e-06,1.502222222
1,2008,1,22,0.0001161133767658442,9.010433133101487e-07,0.062386025530281206,0.00017452137140057733,3.3707478000788224e-05,0.965
2,2008,1,22,9.839966558875126e-05,7.903888713246918e-07,0.062386025530281206,0.0001478977583899444,2.8564787680274683e-05,1.0
4,2008,2,22,0.00031490057997544274,8.694277584571609e-06,0.062386025530281206,0.0004732974729643468,9.141989159766247e-05,3.4
11,2008,1,22,0.010372352148302654,0.00036120771419538415,0.062386025530281206,0.015589593304557042,0.003011325173578131,4.371818182
16,2008,2,22,5.706767284220108e-05,5.374644325007904e-07,0.062386025530281206,8.577599469846757e-05,1.6565176932409745e-05,1.1375
17,2008,1,22,5.3131292580624865e-05,3.951944356623459e-07,0.062386025530281206,7.985963625166025e-05,1.5422356861184513e-05,0.876666667
18,2008,1,22,0.000549115205539227,3.5093265886816315e-06,0.062386025530281206,0.0008253208005493821,0.0001594176858355638,0.985
20,2008,1,22,1.9583491801341637e-06,1.5807777426493834e-08,0.062386025530281206,2.9469764431651393e-06,5.656959352564901e-07,1.0
23,2008,2,22,1.9583491801341637e-06,1.5807777426493834e-08,0.062386025530281206,2.9469764431651393e-06,5.656959352564901e-07,1.0
24,2008,1,22,0.0029719572565393834,8.125197597217832e-05,0.062386025530281206,0.0044668394245592855,0.0008628234396746944,3.419230769
25,2008,2,22,2.1640250488015204e-05,9.484666455896301e-08,0.062386025530281206,3.252876867720172e-05,6.279796291382652e-06,0.693333333
27,2008,1,22,0.00017515908068948733,1.248814416693013e-06,0.062386025530281206,0.00026326674810268707,5.084977906916671e-05,0.900769231
36,2008,2,22,3.935396166510814e-05,3.6357888080935824e-07,0.062386025530281206,5.9152381687834644e-05,1.1422486611896199e-05,0.964285714
39,2008,2,22,0.000531401494362134,5.216566550742966e-06,0.062386025530281206,0.0007986971875387492,0.00015427499551505023,1.16125
40,2008,1,22,0.05382999023610399,0.001738855516914322,0.062386025530281206,0.08090619055730981,0.0156280587599047,3.9855
43,2008,1,22,0.0001633499399047587,4.426177679418274e-07,0.062386025530281206,0.0002455176727622651,4.7421318855491014e-05,0.2775
52,2008,1,22,5.706767284220108e-05,2.213088839709137e-07,0.062386025530281206,8.577599469846757e-05,1.6565176932409745e-05,0.491428571
53,2008,2,22,0.06821746009216503,0.002487037622510275,0.062386025530281206,0.10253048068039056,0.01980506612023292,4.5035
1,2008,1,26,1.9435877541532526e-05,1.1365791969649068e-07,0.24418530249224174,2.9215607946989623e-05,5.639817051496522e-06,0.7325
11,2008,1,26,1.9061921416682787e-05,2.2510275055327223e-07,0.24418530249224174,2.865355389454293e-05,5.531249144730125e-06,1.435
16,2008,2,26,1.7812120683632341e-06,1.3910844135314575e-08,0.24418530249224174,2.68074031305881e-06,5.142690320513545e-07,1.02
17,2008,1,26,5.717592329939441e-06,4.932026557066077e-08,0.24418530249224174,8.597098759866127e-06,1.657089103276587e-06,1.1325
17,2008,2,26,3.828129804382862e-06,3.604173253240595e-08,0.24418530249224174,5.757246705398615e-06,1.1085354690884754e-06,1.1825
21,2008,1,26,8.847014637892527e-06,5.793550426809991e-07,0.24418530249224174,1.3300603725077944e-05,2.5656310599006465e-06,8.0625
24,2008,1,26,4.118437848674108e-05,3.234271261460639e-07,0.24418530249224174,6.190348836560004e-05,1.1953897945015932e-05,0.99
25,2008,2,26,6.9181883097201855e-06,4.236484350300348e-08,0.24418530249224174,1.0401588086142359e-05,2.005649225000283e-06,0.82
26,2008,1,26,1.2527530182466281e-05,7.944988934555801e-07,0.24418530249224174,1.883239887284278e-05,3.6341678264962387e-06,7.905
27,2008,1,26,7.646418658111784e-06,3.2247865950047425e-08,0.24418530249224174,1.149611439880171e-05,2.217070938176951e-06,0.52
27,2008,2,26,4.280813534464126e-06,2.134049952576668e-08,0.24418530249224174,6.437627926781456e-06,1.2399597772793772e-06,0.635
32,2008,2,26,1.8353372969599068e-05,1.3325956370534304e-07,0.24418530249224174,2.7588609374117614e-05,5.325541531909583e-06,0.86
34,2008,1,26,2.30967111847984e-05,1.174517862788492e-07,0.24418530249224174,3.4717821302520425e-05,6.702639717735988e-06,0.65
36,2008,2,26,1.1779617932766803e-05,7.809042048687955e-08,0.24418530249224174,1.7708290767949395e-05,3.4170320129634446e-06,0.8675
39,2008,2,26,3.124501832626115e-05,1.8811255137527665e-07,0.24418530249224174,4.696468328741157e-05,9.068277265172219e-06,0.735
40,2008,1,26,0.004782022992219971,9.914242807461271e-05,0.24418530249224174,0.0071873585291546945,0.0013883263930261928,2.525
43,2008,1,26,2.7387365669916466e-05,1.2330066392665192e-07,0.24418530249224174,4.11666520095404e-05,7.948313595371492e-06,0.5575
46,2008,4,26,1.912096712060643e-05,8.171830540625988e-06,0.24418530249224174,2.874229927124504e-05,5.548391445798503e-06,54.9975
52,2008,1,26,1.4082400385788883e-05,7.303193171040152e-08,0.24418530249224174,2.1169360459331674e-05,4.085581754630205e-06,0.645
52,2008,2,26,6.6032778887940885e-06,3.588365475814101e-08,0.24418530249224174,9.928279410397773e-06,1.914223619302264e-06,0.6425
53,2008,2,26,1.248816637985052e-05,1.8890294024660134e-07,0.24418530249224174,1.877323528837471e-05,3.6227396257839867e-06,1.905
1,2008,1,27,0.006195557462250679,4.548213721150806e-05,0.09442684838596155,0.009311893265610967,0.001798707366502818,0.893913043
2,2008,1,27,0.01592855288751747,0.00020582880177047108,0.09442684838596155,0.023940533252225567,0.004624415704112547,1.471290323
3,2008,3,27,3.917682455333721e-05,1.1992886500158078e-05,0.09442684838596155,5.888614555772832e-05,1.1371059708691062e-05,38.08033333
4,2008,2,27,0.0033825413997230895,5.944483085678154e-05,0.09442684838596155,0.005083945192353523,0.0009820252872038422,2.203285714
10,2008,2,27,0.00011142908425456851,5.343028770154917e-07,0.09442684838596155,0.00016748090484887661,3.23475221160302e-05,0.610793651
11,2008,1,27,6.997900010017104e-05,1.2345874170091686e-07,0.09442684838596155,0.00010518165040399556,2.031362676602851e-05,0.231111111
13,2008,1,27,0.0002936047627603154,2.351090736642428e-06,0.09442684838596155,0.0004412899737671193,8.523723501233395e-05,0.998970588
14,2008,2,27,0.0006577789826600382,3.111760986405312e-05,0.09442684838596155,0.0009886418754734981,0.00019096523390173633,5.909104478
16,2008,2,27,0.010912305428783063,8.8761934871957e-05,0.09442684838596155,0.0164011401927056,0.0031680858027480965,1.073188406
17,2008,1,27,0.0018605990172885722,1.066740436294657e-05,0.09442684838596155,0.0027964739442721755,0.0005401710489656745,0.74627451
18,2008,1,27,4.840763626673342e-05,3.2658868163136263e-07,0.09442684838596155,7.276000611549148e-05,1.4050972775714233e-05,0.8445
20,2008,1,27,0.003790015802500151,3.089993676889029e-05,0.09442684838596155,0.0056963770369747825,0.0011003243068767221,1.08362069
23,2008,2,27,0.0006093615054426509,2.2023395510591213e-06,0.09442684838596155,0.0009158706665777682,0.00017690854702566596,0.443333333
24,2008,1,27,0.015150980012547015,0.00018198624723363895,0.09442684838596155,0.02277184538229933,0.00439866874134307,1.366764706
24,2008,2,27,7.117959607995179e-05,1.5009484666455896e-06,0.09442684838596155,0.0001069861397302718,2.06621868877522e-05,2.646086957
24,2008,3,27,0.0005013275491636918,6.023711666139741e-06,0.09442684838596155,0.0007534962090051413,0.00014554385017088946,1.505862069
25,2008,2,27,0.010249064718510089,7.266914321846349e-05,0.09442684838596155,0.015404292958003035,0.002975532048947357,0.861014493
27,2008,1,27,0.0006006424231632596,1.7840657603540944e-06,0.09442684838596155,0.0009027659326180899,0.00017437720056790208,0.382
27,2008,3,27,0.0006627585036909321,3.9794498893455585e-06,0.09442684838596155,0.0009961260689087094,0.00019241090129183623,0.727460317
31,2008,2,27,0.00019997795823872532,1.8828643692696808e-05,0.09442684838596155,0.0003005693881098072,5.80552596182418e-05,11.71728571
36,2008,2,27,0.006908927975154827,6.698593107809042e-05,0.09442684838596155,0.010384085325133624,0.0020058149339106106,1.223043478
37,2008,2,27,0.01037918176805649,0.001708809042048688,0.09442684838596155,0.015599858186462251,0.003013307966401707,18.97342857
39,2008,2,27,0.012918147036773143,0.00011647944988934557,0.09442684838596155,0.01941590938465297,0.003750426912341982,0.983857143
40,2008,1,27,0.11832287684761758,0.002063130730319317,0.09442684838596155,0.17783865365163146,0.03435179995694501,2.124428571
40,2008,3,27,0.00042553254722704206,7.2187796395826746e-06,0.09442684838596155,0.0006395767271118664,0.00012353884969944763,2.095
42,2008,1,27,5.685117192781438e-05,1.4622194119506798e-07,0.09442684838596155,8.545059498389317e-05,1.6502321828492355e-05,0.391875
43,2008,1,27,0.003787535882935358,5.016756244072083e-06,0.09442684838596155,0.0056926497311532934,0.0010996043302318502,0.16016129
44,2008,1,27,0.00026729006071167847,1.3253240594372432e-06,0.09442684838596155,0.0004017391175502123,7.759748283619328e-05,0.622142857
45,2008,1,27,0.00020859863101157722,1.4391400569079987e-06,0.09442684838596155,0.00031352621310831524,6.055803557422506e-05,0.838181818
46,2008,1,27,0.041020595545007546,0.01723801296237749,0.09442684838596155,0.0616537389620342,0.01190920225203031,47.59257143
47,2008,3,27,0.00017921355235891081,2.6865317736326273e-06,0.09442684838596155,0.0002693605973028986,5.20268837425287e-05,1.915384615
48,2008,1,27,0.0003616647774829681,3.5677205184951e-05,0.09442684838596155,0.0005435838113124177,0.00010499659404381821,12.27537313
